packing_slip_number,center_id,city,model,diopter,serial_number,qty,order_date,ship_date,delivery_date,use_date,day_of_the_week_when_used
563936,OCNH,Heerhugowaard,PC545,22.5,11807572,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,22.5,11807576,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
564016,OCNH,Heerhugowaard,PC545,18,11773631,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,19,11786368,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,20.5,11813992,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,24,11799070,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,17.5,11754145,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,23,11799018,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,23,11798958,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,19,11786364,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,20,11793138,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,15.5,11738913,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,21,11804536,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,19,11786319,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,22,11792024,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,18.5,11810095,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,20.5,11814033,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,20.5,11813973,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,21.5,11788189,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,21,11804580,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564016,OCNH,Heerhugowaard,PC545,20.5,11814017,1,03-11-25,03-11-25,03-11-25,31-10-25,Friday
564021,OCNH,Heerhugowaard,PC545,17,11772051,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,18,11680782,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,17.5,11754074,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,22,11791986,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,22,11791967,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,14.5,11787067,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,21.5,11788117,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,20,11793178,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,17.5,11754165,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,18.5,11810100,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,21.5,11788156,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,25.5,11736017,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,24,11776546,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,21,11804534,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,21,11804609,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,23.5,11793108,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,20,11793157,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,20,11793194,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,21,11804601,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564021,OCNH,Heerhugowaard,PC545,21,11804538,1,03-11-25,03-11-25,03-11-25,01-11-25,Saturday
564116,OCNH,Heerhugowaard,PC545,25.5,11736020,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,25,11794913,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,23,11798944,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,23.5,11793083,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,18,11721892,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,19,11786372,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,19,11786371,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,22.5,11807605,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,25,11794895,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,11.5,11451050,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,21,11804579,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,23.5,11793049,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,19.5,11789329,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564116,OCNH,Heerhugowaard,PC545,21,11804591,1,04-11-25,04-11-25,04-11-25,03-11-25,Monday
564240,OCNH,Heerhugowaard,PC545,23,11799016,1,05-11-25,05-11-25,05-11-25,04-11-25,Tuesday
564240,OCNH,Heerhugowaard,PC545,31,11470106,1,05-11-25,05-11-25,05-11-25,04-11-25,Tuesday
564240,OCNH,Heerhugowaard,PC545,23.5,11793055,1,05-11-25,05-11-25,05-11-25,04-11-25,Tuesday
564240,OCNH,Heerhugowaard,PC545,24,11799057,1,05-11-25,05-11-25,05-11-25,04-11-25,Tuesday
564240,OCNH,Heerhugowaard,PC545,22,11791954,1,05-11-25,05-11-25,05-11-25,04-11-25,Tuesday
564240,OCNH,Heerhugowaard,PC545,22,11791965,1,05-11-25,05-11-25,05-11-25,04-11-25,Tuesday
564240,OCNH,Heerhugowaard,PC545,20,11793163,1,05-11-25,05-11-25,05-11-25,04-11-25,Tuesday
564240,OCNH,Heerhugowaard,PC545,18.5,11810110,1,05-11-25,05-11-25,05-11-25,04-11-25,Tuesday
564240,OCNH,Heerhugowaard,PC545,18.5,11810138,1,05-11-25,05-11-25,05-11-25,04-11-25,Tuesday
564371,OCNH,Heerhugowaard,PC545,20,11793174,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,22.5,11807564,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,22,11791999,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,22.5,11807643,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,21,11804610,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,21,11804585,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,19,11810001,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,22,11791984,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,24,11799096,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,24,11776545,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,19,11809956,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,22.5,11807621,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,23,11798980,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564371,OCNH,Heerhugowaard,PC545,22,11792007,1,07-11-25,07-11-25,07-11-25,06-11-25,Thursday
564461,OCNH,Heerhugowaard,PC545,18,11802503,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,20.5,11813965,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,24.5,11776374,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,25,11794929,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,22.5,11807624,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,26,11700972,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,20,11793145,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,15.5,11738997,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,21.5,11788180,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,26.5,11774734,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,25,11794972,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,21,11804545,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,20,11815851,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,24,11776509,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,23.5,11793109,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,23.5,11793053,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564461,OCNH,Heerhugowaard,PC545,19,11809982,1,10-11-25,10-11-25,10-11-25,07-11-25,Friday
564577,OCNH,Heerhugowaard,PC545,21,11804582,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,22,11792029,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,22,11792027,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,21.5,11788192,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,20.5,11813975,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,19.5,11776703,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,24,11776537,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,23.5,11793122,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,21.5,11788169,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,21.5,11796744,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,22.5,11807555,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,23,11798939,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,21,11804562,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,21,11804548,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,17,11772044,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,25,11794951,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564577,OCNH,Heerhugowaard,PC545,25.5,11736036,1,11-11-25,11-11-25,11-11-25,10-11-25,Monday
564679,OCNH,Heerhugowaard,PC545,22,11816451,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,22,11791992,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,19.5,11776669,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,24,11776570,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,21.5,11796776,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,21.5,11796730,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,14.5,11787052,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,14,11788212,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,25,11794973,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,25.5,11736037,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,21,11804553,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,21.5,11796800,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,20,11815837,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,19.5,11789344,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,25.5,11736062,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,25.5,11736040,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,20,11815839,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,23,11798960,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,20,11810067,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564679,OCNH,Heerhugowaard,PC545,21.5,11796779,1,12-11-25,12-11-25,12-11-25,11-11-25,Tuesday
564730,OCNH,Heerhugowaard,PC545,21.5,11796762,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,19,11809919,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,20.5,11813977,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,23,11798973,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,27,11675855,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,25.5,11736044,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,20,11810078,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,18.5,11810142,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,16.5,11780853,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,17,11772055,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,20.5,11813960,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,27,11675844,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,14.5,11707119,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,22.5,11807639,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,22.5,11807604,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,20,11810063,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,23.5,11793117,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564730,OCNH,Heerhugowaard,PC545,23.5,11793079,1,13-11-25,13-11-25,13-11-25,12-11-25,Wednesday
564839,OCNH,Heerhugowaard,PC545,22.5,11807601,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,22.5,11807556,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,17.5,11754134,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,20,11810064,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,24,11776519,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,24.5,11776365,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,24.5,11776395,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,21,11804565,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,24.5,11776337,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,16.5,11780817,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,15,11783021,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,22,11816453,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,25.5,11736016,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564839,OCNH,Heerhugowaard,PC545,18,11802530,1,14-11-25,14-11-25,14-11-25,13-11-25,Thursday
564921,OCNH,Heerhugowaard,PC545,26.5,11649767,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,17.5,11754111,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,17.5,11754140,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,19,11809930,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,18,11802517,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,21,11804559,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,22.5,11807570,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,23,11798959,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,19.5,11776709,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,27,11675845,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,26.5,11774705,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,23,11798995,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,18,11802507,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,24,11776556,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,20.5,11814016,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564921,OCNH,Heerhugowaard,PC545,20,11810049,1,17-11-25,17-11-25,17-11-25,14-11-25,Friday
564925,OCNH,Heerhugowaard,PC545,19,11809981,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,17.5,11754077,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,21.5,11796712,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,21,11811942,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,21,11804537,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,20.5,11814022,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,22.5,11807600,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,24.5,11776356,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,23,11798945,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,22.5,11807626,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,20.5,11814006,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,21,11811868,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,20,11810053,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,22.5,11807636,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,22.5,11807618,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,16.5,11780777,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,20,11810065,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,24.5,11776346,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,22,11816472,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564925,OCNH,Heerhugowaard,PC545,21,11811932,1,17-11-25,17-11-25,17-11-25,15-11-25,Saturday
564990,OCNH,Heerhugowaard,PC545,21,11811881,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,20.5,11813993,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,22,11816450,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,22,11816443,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,20.5,11813974,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,20,11810057,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,21.5,11796716,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,21.5,11796708,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,21.5,11796759,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,19.5,11789335,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,20,11810037,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,20,11810079,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,21,11811880,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,23,11798967,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,24.5,11776368,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
564990,OCNH,Heerhugowaard,PC545,20,11810075,1,18-11-25,18-11-25,18-11-25,17-11-25,Monday
565160,OCNH,Heerhugowaard,PC545,24.5,11776416,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,23.5,11793090,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,17.5,11754147,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,16,11783120,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,23,11798936,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,23.5,11793057,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,16.5,11780821,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,16.5,11780869,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,35,11040948,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,18,11802456,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,22.5,11807573,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,11.5,11550426,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,14,11788256,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,24.5,11776351,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,22,11816427,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,19.5,11789343,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,19.5,11789338,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565160,OCNH,Heerhugowaard,PC545,20.5,11814034,1,20-11-25,20-11-25,20-11-25,19-11-25,Wednesday
565162,OCNH,Heerhugowaard,PC545,24.5,11776383,1,20-11-25,20-11-25,20-11-25,18-11-25,Tuesday
565162,OCNH,Heerhugowaard,PC545,25.5,11736087,1,20-11-25,20-11-25,20-11-25,18-11-25,Tuesday
