order_number,center_id,city,model,diopter,cyl,qty,order_date,ship_date,delivery_date,freight_mode
585743,ELW,Warmond,PC580,15.0,NA,2,07-10-25,07-10-25,08-10-25,RUSH
585743,ELW,Warmond,PC580,16.5,NA,1,07-10-25,07-10-25,08-10-25,RUSH
585743,ELW,Warmond,PC580,17.0,NA,1,07-10-25,07-10-25,08-10-25,RUSH
585743,ELW,Warmond,PC580,18.5,NA,1,07-10-25,07-10-25,08-10-25,RUSH
585743,ELW,Warmond,PC580,19.5,NA,1,07-10-25,07-10-25,08-10-25,RUSH
585743,ELW,Warmond,PC580,20.0,NA,1,07-10-25,07-10-25,08-10-25,RUSH
585743,ELW,Warmond,PC580,20.5,NA,2,07-10-25,07-10-25,08-10-25,RUSH
585743,ELW,Warmond,PC580,21.0,NA,1,07-10-25,07-10-25,08-10-25,RUSH
585743,ELW,Warmond,PC580,22.0,NA,2,07-10-25,07-10-25,08-10-25,RUSH
585743,ELW,Warmond,PC580,22.5,NA,1,07-10-25,07-10-25,08-10-25,RUSH
585863,ELW,Warmond,PC580,16.5,NA,1,10-10-25,10-10-25,10-10-25,RUSH
585863,ELW,Warmond,PC580,18.5,NA,1,10-10-25,10-10-25,10-10-25,RUSH
585863,ELW,Warmond,PC580,19.0,NA,1,10-10-25,10-10-25,10-10-25,RUSH
585863,ELW,Warmond,PC580,20.0,NA,1,10-10-25,10-10-25,10-10-25,RUSH
585863,ELW,Warmond,PC580,20.5,NA,1,10-10-25,10-10-25,10-10-25,RUSH
585863,ELW,Warmond,PC580,21.5,NA,1,10-10-25,10-10-25,10-10-25,RUSH
585863,ELW,Warmond,PC580,22.0,NA,2,10-10-25,10-10-25,10-10-25,RUSH
585863,ELW,Warmond,PC580,22.5,NA,1,10-10-25,10-10-25,10-10-25,RUSH
585863,ELW,Warmond,PC580,23.0,NA,1,10-10-25,10-10-25,10-10-25,RUSH
585863,ELW,Warmond,PC580,23.5,NA,1,10-10-25,10-10-25,10-10-25,RUSH
585863,ELW,Warmond,PC580,24.0,NA,1,10-10-25,10-10-25,10-10-25,RUSH
585863,ELW,Warmond,PC580,27.0,NA,1,10-10-25,10-10-25,10-10-25,RUSH
586255,ELW,Warmond,PC580,16.5,NA,2,17-10-25,17-10-25,17-10-25,RUSH
586255,ELW,Warmond,PC580,17.0,NA,2,17-10-25,17-10-25,17-10-25,RUSH
586255,ELW,Warmond,PC580,18.5,NA,1,10-10-25,10-10-25,10-10-25,RUSH
586255,ELW,Warmond,PC580,19.0,NA,4,10-10-25,10-10-25,10-10-25,RUSH
586255,ELW,Warmond,PC580,19.5,NA,1,10-10-25,10-10-25,10-10-25,RUSH
586255,ELW,Warmond,PC580,19.5,NA,1,17-10-25,17-10-25,17-10-25,RUSH
586255,ELW,Warmond,PC580,20.0,NA,2,17-10-25,17-10-25,17-10-25,RUSH
586255,ELW,Warmond,PC580,20.5,NA,1,10-10-25,10-10-25,10-10-25,RUSH
586255,ELW,Warmond,PC580,21.0,NA,1,10-10-25,10-10-25,10-10-25,RUSH
586255,ELW,Warmond,PC580,21.5,NA,2,10-10-25,10-10-25,10-10-25,RUSH
586255,ELW,Warmond,PC580,22.5,NA,1,17-10-25,17-10-25,17-10-25,RUSH
586255,ELW,Warmond,PC580,23.0,NA,2,10-10-25,10-10-25,10-10-25,RUSH
586255,ELW,Warmond,PC580,23.0,NA,1,17-10-25,17-10-25,17-10-25,RUSH
586255,ELW,Warmond,PC580,24.0,NA,1,17-10-25,17-10-25,17-10-25,RUSH
586255,ELW,Warmond,PC580,24.5,NA,1,17-10-25,17-10-25,17-10-25,RUSH
586255,ELW,Warmond,PC580,28.0,NA,1,17-10-25,17-10-25,17-10-25,RUSH
586553,ELW,Warmond,PC580,19.5,NA,1,23-10-25,23-10-25,23-10-25,RUSH
586553,ELW,Warmond,PC580,20.5,NA,3,23-10-25,23-10-25,23-10-25,RUSH
586553,ELW,Warmond,PC580,21.0,NA,3,23-10-25,23-10-25,23-10-25,RUSH
586553,ELW,Warmond,PC580,21.5,NA,2,23-10-25,23-10-25,23-10-25,RUSH
586553,ELW,Warmond,PC580,22.5,NA,2,23-10-25,23-10-25,23-10-25,RUSH
586553,ELW,Warmond,PC580,23.5,NA,1,23-10-25,23-10-25,23-10-25,RUSH
586553,ELW,Warmond,PC580,33.0,NA,1,23-10-25,23-10-25,23-10-25,RUSH
587078,ELW,Warmond,PC580,18.5,NA,2,31-10-25,31-10-25,31-10-25,RUSH
587078,ELW,Warmond,PC580,19.0,NA,1,31-10-25,31-10-25,31-10-25,RUSH
587078,ELW,Warmond,PC580,21.5,NA,4,31-10-25,31-10-25,31-10-25,RUSH
587078,ELW,Warmond,PC580,22.5,NA,2,31-10-25,31-10-25,31-10-25,RUSH
587078,ELW,Warmond,PC580,23.0,NA,2,31-10-25,31-10-25,31-10-25,RUSH
587078,ELW,Warmond,PC580,24.5,NA,1,31-10-25,31-10-25,31-10-25,RUSH
587078,ELW,Warmond,PC580,27.0,NA,1,31-10-25,31-10-25,31-10-25,RUSH
587547,ELW,Warmond,PC580,13.0,NA,1,07-11-25,07-11-25,07-11-25,RUSH
587547,ELW,Warmond,PC580,14.0,NA,1,07-11-25,07-11-25,07-11-25,RUSH
587547,ELW,Warmond,PC580,14.5,NA,1,07-11-25,07-11-25,07-11-25,RUSH
587547,ELW,Warmond,PC580,19.0,NA,1,07-11-25,07-11-25,07-11-25,RUSH
587547,ELW,Warmond,PC580,20.0,NA,2,07-11-25,07-11-25,07-11-25,RUSH
587547,ELW,Warmond,PC580,20.5,NA,1,07-11-25,07-11-25,07-11-25,RUSH
587547,ELW,Warmond,PC580,21.0,NA,1,07-11-25,07-11-25,07-11-25,RUSH
587547,ELW,Warmond,PC580,21.5,NA,2,07-11-25,07-11-25,07-11-25,RUSH
587547,ELW,Warmond,PC580,23.0,NA,1,07-11-25,07-11-25,07-11-25,RUSH
587547,ELW,Warmond,PC580,24.0,NA,1,07-11-25,07-11-25,07-11-25,RUSH
587959,ELW,Warmond,PC580,17.5,NA,1,14-11-25,14-11-25,14-11-25,RUSH
587959,ELW,Warmond,PC580,18.0,NA,1,14-11-25,14-11-25,14-11-25,RUSH
587959,ELW,Warmond,PC580,18.5,NA,1,14-11-25,14-11-25,14-11-25,RUSH
587959,ELW,Warmond,PC580,20.0,NA,1,14-11-25,14-11-25,14-11-25,RUSH
587959,ELW,Warmond,PC580,20.5,NA,2,14-11-25,14-11-25,14-11-25,RUSH
587959,ELW,Warmond,PC580,21.0,NA,1,14-11-25,14-11-25,14-11-25,RUSH
587959,ELW,Warmond,PC580,21.5,NA,3,14-11-25,14-11-25,14-11-25,RUSH
587959,ELW,Warmond,PC580,23.0,NA,1,14-11-25,14-11-25,14-11-25,RUSH
587959,ELW,Warmond,PC580,24.5,NA,1,14-11-25,14-11-25,14-11-25,RUSH
587971,ELW,Warmond,PC580,9.0,NA,1,14-11-25,14-11-25,14-11-25,RUSH
587971,ELW,Warmond,PC580,15.0,NA,1,14-11-25,14-11-25,14-11-25,RUSH
587971,ELW,Warmond,PC580,16.5,NA,1,14-11-25,14-11-25,14-11-25,RUSH
587971,ELW,Warmond,PC580,20.0,NA,4,14-11-25,14-11-25,14-11-25,RUSH
587971,ELW,Warmond,PC580,20.5,NA,3,14-11-25,14-11-25,14-11-25,RUSH
587971,ELW,Warmond,PC580,21.0,NA,1,14-11-25,14-11-25,14-11-25,RUSH
587971,ELW,Warmond,PC580,21.5,NA,1,14-11-25,14-11-25,14-11-25,RUSH
587971,ELW,Warmond,PC580,22.0,NA,1,14-11-25,14-11-25,14-11-25,RUSH
588835,ELW,Warmond,PC580,13.5,NA,1,28-11-25,28-11-25,28-11-25,RUSH
588835,ELW,Warmond,PC580,15.0,NA,1,28-11-25,28-11-25,28-11-25,RUSH
588835,ELW,Warmond,PC580,18.0,NA,1,28-11-25,28-11-25,28-11-25,RUSH
588835,ELW,Warmond,PC580,18.5,NA,2,28-11-25,28-11-25,28-11-25,RUSH
588835,ELW,Warmond,PC580,19.5,NA,2,28-11-25,28-11-25,28-11-25,RUSH
588835,ELW,Warmond,PC580,20.0,NA,2,28-11-25,28-11-25,28-11-25,RUSH
588835,ELW,Warmond,PC580,20.5,NA,1,28-11-25,28-11-25,28-11-25,RUSH
588835,ELW,Warmond,PC580,22.0,NA,1,28-11-25,28-11-25,28-11-25,RUSH
588835,ELW,Warmond,PC580,22.5,NA,2,28-11-25,28-11-25,28-11-25,RUSH
589370,ELW,Warmond,PC580,15.0,NA,1,04-12-25,04-12-25,05-12-25,RUSH
589370,ELW,Warmond,PC580,17.5,NA,1,04-12-25,04-12-25,05-12-25,RUSH
589370,ELW,Warmond,PC580,20.0,NA,1,04-12-25,04-12-25,05-12-25,RUSH
589370,ELW,Warmond,PC580,20.5,NA,1,04-12-25,04-12-25,05-12-25,RUSH
589370,ELW,Warmond,PC580,21.0,NA,2,04-12-25,04-12-25,05-12-25,RUSH
589370,ELW,Warmond,PC580,21.5,NA,1,04-12-25,04-12-25,05-12-25,RUSH
589370,ELW,Warmond,PC580,22.0,NA,2,04-12-25,04-12-25,05-12-25,RUSH
589370,ELW,Warmond,PC580,23.0,NA,1,04-12-25,04-12-25,05-12-25,RUSH
589370,ELW,Warmond,PC580,24.0,NA,2,04-12-25,04-12-25,05-12-25,RUSH
589370,ELW,Warmond,PC580,24.5,NA,1,04-12-25,04-12-25,05-12-25,RUSH
